State,Scheduled Employment,Category,Category Detail,Zone,Effective From,Notification Date,Daily Rate (₹),Monthly Rate (₹),PDF URL,Notes
Puducherry,Employment in Shops and Establishments,General category,Driver,,02-09-2024,02-09-2024,,11192,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,General category,Peon,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,General category,Watchman,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,General category,Shop Assistant,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,General category,Helper,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,General category,Packer,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,General category,Attender,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,General category,Delivery Boy,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,General category,Messenger,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,General category,Lift Operator,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,General category,Shop Boy,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,General category,Water Boy,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,General category,Sweeper,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,General category,Gardener,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,General category,Scavenger,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Chemist and Druggist Shop,Pharmacist,,02-09-2024,02-09-2024,,11695,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Chemist and Druggist Shop,Chemist,,02-09-2024,02-09-2024,,11695,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Chemist and Druggist Shop,Compounder,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Hair Dressing Salon / Beauty Parlour,Hair Dresser,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Hair Dressing Salon / Beauty Parlour,Hair Cutter,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Hair Dressing Salon / Beauty Parlour,Beautician,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Photo Studios,Photographer,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Photo Studios,Photo Artist,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Photo Studios,Assistant Photo Artist,,02-09-2024,02-09-2024,,11192,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Photo Studios,Assistant Photographer,,02-09-2024,02-09-2024,,11192,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
